Sam Horsfield, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,500, , , , , , , , , , , , ,200, , , , , , ,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,,,,,,,,,,,,,,,400, , ,,,
Chase Seiffert, , , , , , , , ,200, , ,300, ,250,300,250, ,250,300,100, , , ,200, ,400,200,250, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,,,,, ,,,,,,,,,,,,,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , , ,,,
Hao Tong Li,100,125,100,125, , , , , , , , , , , , , , , , ,66, , , , , , , , , , , ,100,125, , , , ,150, ,80, ,125, , , ,125,40,100, ,125,66, ,55, , , , ,,,,,,,,75,,,,,,,,,200,150,,125,,,,,250,,,,,150,,,,175,,125,175,,100,,80,,,,,,,,,,,80,200, ,,,
Grayson Murray, , , , , , , , ,200, , , ,200,250,250, , , , , , , , ,100,250,125,66,100, , , , , , , , , , , , , , , , , , , ,125, ,400,500, ,350, ,300,300,300,400,200,350,,,250,150,50, ,,,100,,,,300,125,,,,,,,,,,125,200,125,55,150,100,80,90,,125,,200,150,,80,,150,150,80,50,,100,,150,200,150,40,250, ,,,
Chris Paisley, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,80,,,,,,,200,,,,,,,,,,,,, , , ,,,
Pablo Larrazabal, , , , , , , , , ,250, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,400, ,,,
Wes Roach, , , , , , , , , , , ,400, , ,250, , ,200,150,80, , , ,175, , ,200,200, , , ,200, , ,150,150,300,300, ,300, , , ,500,500, , , , , , , , , , ,600, ,500,250,350,,150,,300,150, ,,,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , , ,,,
Nicolas Colsaerts, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,,,,, ,,,,,,,,,,,,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,250, ,,,
Julian Suri, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,200, , , , , , , , , , , , , , , ,,,,,,,,125,,,,,,,,50,200,,,250,,,,,,,,,,,,50,,,125,200,,,,,,150,125,100,,,,,,,, , , ,,,
Rob Oppenheim, , , , , , , ,400,200, , ,400, ,400,300,300, ,400, ,80, , , ,150,300,250,125,200, , , , , , , , , , ,1000, , , , , , , , , , , , , , , , , , , ,,,,,,,, ,,,,,,,,250,,,500,,350,250,250,400,,250,,,250,,350,150,,,350,,,,,250,,300,,300,300,250,,,,,, , , ,,,
Jorge Campillo,300, ,200, , , , , , ,250, , , , , , , , , , ,250, , , , , , , , , , , , ,250, , , , , , , , ,200, , , , , , , , , , , , , , , ,,,,,,,,250,,,,,,,,,250,,,250,,,,,,,,,,,,,,,,,,,200,,,,,,,,,,,,, , , ,,,
Adam Svensson, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,250, , ,200,550,300,500, ,300, , , ,300,500, , ,225, ,350, , ,250, , ,250, ,250,250,500,,250,300,200,125, ,,,250,,,,,,,,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , , ,,,
Wade Ormsby, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,,,,, ,,,,,,,,,,350,,,,,,,,,,,,,,,,,,,,,300,,,,,,,,,,,,, , , ,,,
Andrea Pavan,300, , , , , , , , , , , , , , , , , , , ,80, , , , , , , , , , , , ,250, , , , , , , , , , , , , , , , , , , , , , , , ,,,,,,,,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , , ,,,
Jim Knous, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,300,275,250,300, ,300, , , ,200,400, , ,300, ,400, , ,500, ,400,400, ,300,300,500,,250,,,66, ,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , , ,,,
Jonathan Byrd, , , , , , , , , , , ,500, , , , , ,400, ,125, , , ,200, , ,200,300, , , ,200, , ,100, , , , ,300, , , ,250,250,100, , , , , , , , , , , , ,200,,,200,,,125, ,,,150,,,,,200,,,300,,275,150,,400,,300,,350,,,400,250,400,,250,,,,,,,400,,350,200,350,,,,,,150, , ,,,
Johnson Wagner, , , , , , , , , , , ,400, , , , , ,250, ,66, , , ,125, , ,150,200, , , ,150, , ,125,300, , , ,250, , , ,250,225, , , , , , , ,200, , ,400, , ,200,250,,80,,,50, ,,,125,,,,,50,,,100,,80,80,100,,,150,,,100,,300,200,,,200,,,,,,,250,,400,150,,,,,,,150, , ,,,
John Huh, , , , , , , , ,250, , , ,250,350,300, , , ,250, , , , ,200,500,500, ,300, , , , , , , , , , , , , , , , , ,150, ,250, ,350,500, ,250, ,400,350,150,300,200,350,,250,250,250,125, ,,,150,,,,300,100,,,150,,200,125,150,200,,150,250,200,100,250,,80,90,,125,,150,100,,100,200,,175,125,200,200,,,,,350,175, , ,,,
Ben Martin, , , , , , , , , , , ,300, , ,300,300, ,200,400, , , , , ,300,300,200, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,250,200,,100,,,, ,,,,,,,,,,,,,,,125,250,,150,,300,140,250,200,150,200,,,,150,150,,125,,250,225,,100,125,,,,,125,45, , ,,,
Fabrizio Zanotti, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,,,,, ,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,350,350,,,
Roberto Diaz, , , , , , , , , , , , , , , , , , ,300, , , , , , , , , , , , ,250, , ,200,110,110,300, ,300, , , ,300,400, , ,225, ,200, , ,150, , ,750, , ,500,400,,,400,300,100, ,,,125,,,,,300,,,500,,400,250,,750,,300,,,400,,500,250,,,400,,,,,,,300,,750,300,1000,,,,,, , , ,,,
Sean Crocker, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,,,,, ,,,,,,,,,,,,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , , ,,,
Ross Fisher, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,300, , , , , , , , , , , , , , , ,,,,,,,, ,,,,,,,,,250,200,,200,,,,,250,,,,,150,150,,90,175,,100,,60,50,,,,,,,,,,,,, ,150,125,,,
Tim Wilkinson, , , , , , , , ,200, , ,300, ,500,500,400, ,400, ,250, , , , , , ,400,400, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,,,,, ,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,400, , ,,,
Mark Anderson, , , , , , , , ,250, , ,300, ,500,500,400, ,500,400,100, , , ,200, ,400,200,500, , , , , , , , , , , , , , , , , ,300, , , , , , , , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400, , ,,,
Roberto Castro, , , , , , , , , , , ,300, , , , , ,200, ,66, , , ,100, , ,70,125, , , ,200, , ,150,200,250, ,500,250, , , ,150,110, , ,175, ,200, , ,200, , ,200, ,200,200,,,100,,125,100, ,,,125,,,,,,,,,,,,,,400,,,,,,,,,,,,,,,,,,,,,,,,,,,175, , ,,,
Paul Dunne, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,,,,, ,,,,,,,,,200,200,,150,,,,,,,,,,,,,,,80,,,,175,,,100,,,,,,,,,, , , ,,,
Robert Streb, , , , , , , , ,300, , ,400, ,350,300,200, ,100,200,40, , , ,90, ,150,66,66, , , ,150, , ,150,200,150,300, ,250,300, , ,300,250, , ,275, ,300, ,400,200, ,300, ,200,250,175,175,,100,125,150,100, ,,,125,,,,,150,,,150,,150,80,200,300,,250,300,350,200,500,400,,500,,400,,600,400,,250,300,250,200,200,,150,,,250,150,200,55,250, ,,,
David Lipsky, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,500, , , , , , ,250, ,250, , , , , , , , , , ,250, , , , ,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300,,,,,,,,,,,,, , , ,,,
Kyle Jones, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,400, , ,300,300,400,500, ,300, , , ,500,500, , ,400, ,400, , , , , ,1000, ,500,350,400,,500,500,500,200, ,,,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , , ,,,
Ryan Brehm, , , , , , , , , , , ,400, ,500,500,400, ,400,250,100, , , ,200,400,300,125,150, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300, , ,,,
Blayne Barber, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,,,,200, ,,,,,,,,100,,,150,,160,150,200,500,,300,,,225,300,400,,250,,250,,,300,,200,,,350,,200,125,,,,,300,100, , ,,,
Matthew Southgate, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,,,,, ,,,,,,,,,,,,125,,,,,500,,,,,,,,,,,,,,,,,,,,,,,,,,, , , ,,,
Brandon Stone, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,300, , , , , , , , ,500, , , , , , , , , , , , , , , ,,,,,,,,200,,,,,,,,,250,200,,150,,,,,,,,,,,,,,,,,,,500,,,,,,,,,,,,, ,350, ,,,
Chase Wright, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,250, , ,200,300,550,500, ,300, , , ,275,500, , ,300, ,500, , ,250, ,500,400,400,350,175,250,,150,300,150,55, ,,,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , , ,,,
K.J. Choi, , , , , , , , , , , ,400,500,500, , , ,400, , , , ,350, , , ,400, , , , , , , , , , , , , ,400, , , , ,300, ,300, ,500, , , , ,400, ,500, ,,,,,,,, ,,,,,,,,,,,,,,,,,,500,400,,,,,200,250,,200,,,,,,200,500,400,250,,350,,,,,,300, , ,,,
Padraig Harrington,200, , , , , , ,300,250, , ,400, , , , , , , , , , , , , , , , , , , ,400, ,200, , , ,300, ,150, , ,400,250,225, , ,125, , , , ,150, , , , , ,,,,80,,,, ,,,,,,,,200,250,,,200,,,,200,,150,,,150,,,,,,300,,400,275,,200,300,150,,250,,,,,,,,150,250, ,,,
Brandon Hagy, , , , , , , , ,250, , ,250,400,500,500,300, ,300, , , , , ,300,300,250,100,100, , , , , , , , , ,750, ,300, , , ,300,500, , ,275, ,400, , ,250, , , ,300,300,250,,,,,125,50, ,,,80,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,300,55, , ,,,
Brandon Harkins, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,250, , ,175,200,300,300, ,200, , , ,250,300,250, ,275, ,350,500, ,175, ,200,250,300,200,125,250,,125,125,200,80, ,,,125,,,,400,125,,,200,,600,100,150,250,,200,300,300,,500,250,100,,,125,,200,100,,,125,125,125,125,150,250,,,,,, , , ,,,
Alexander Levy, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,400, , , , , , , , , , , , , , , , , , , , , , , , ,,,,,,,,200,,,,,,,,,250,,,300,,,,,300,,,,,175,,,,,,125,,,,,,,,,,,,,,,, ,200, ,,,
Julian Etulain, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,500, , ,350,550,350,400,1000,300, , , ,250,350, , ,150, ,300, , ,200, ,300,300, ,400,300,400,,250,,,100, ,,,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350, , ,,,
Alex Prugh, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,250, , ,125,200,150,250,500,300, , , ,225,300, , ,300, , , , , , , ,300, ,250,300,400,,200,250,150,666, ,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , , ,,,
Alexander Bjork, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,400, , , , , , , , ,500, , , , , , , , , , ,175, , , , ,,,,,,,,150,,,,,,,,,200,200,,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , , ,,,
J.J. Spaun, , , , , , ,500, ,300, ,500,250,250,350,500,250, ,200,125, , , , ,125,150,150, ,125, , ,300,100, , , ,70,90,250, ,200,200, ,250,80, ,125, ,150, , ,400,200, , ,150, ,100,100,55,,,22,66,100,, ,150,80,80,,400,300,150,,250,,100,,,80,125,200,,150,200,100,150,300,,150,150,,,,,,,150,125,,70,90,66,66,,,,400,250,175, , ,,,
Brian Campbell, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300, , ,,,
Sean O'Hair, , , , , , , , ,150, , ,250,200, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,200, , ,250,200,175,200,250,,200,200,,100, ,,,100,,,,400,150,,,250,,200,125,,,,,275,125,,100,80,125,125,,100,,150,300,,150,250,200,,200,125,125,,,300,200,175, ,250, ,,,
Lucas Bjerregaard,125,150,150,150, , , , ,200, , , ,300,250,150, , , , , , , , , ,100, , , , , , ,100,125,250, , , , ,125,80, , ,150,66, , ,150,40,125, ,200, ,200,125, , , , ,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , , ,,,
Jamie Lovemark, , , , , , , , ,250, , , ,400,500, ,300, , , , , , , , , ,300,300,250, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100,100,,50,70,,, ,100,100,55,,,175,150,66,200,,66,,,50,50,125,,66,125,,,150,100,40,,,60,,66,80,,100,150,,175,125,,50,,,200,175,100, ,150, ,,,
Ryo Ishikawa, , , , , , , , ,300,500, , , , , , , , , , ,200,125, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300, , ,,,
Camilo Villegas, , , , , , , , ,300, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,500,250,350,,300,,300,300,,250,400,,300,350,200,,,,,300,300,150, , ,,,
Hank Lebioda, , , , , , , ,500,400, , ,250, ,250,300,200, ,200,150,80, , , ,125, ,200,150,200, , , ,250, , ,125,150,150,200, ,300, , , ,175,200, , ,275, ,350, , ,200, , ,350, ,600,500,750,,500,,,500, ,,,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , , ,,,
Seung Yul Noh, , , , , , , , ,400, , , ,500,400,250, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300,125, , ,,,
Satoshi Kodaira, , , , , , , , ,500, , ,500,500,500, ,300, ,300,300, , ,250, , ,500,300, , , , , ,400, , ,500,300,350,300, , , , ,500, , ,150,500, ,250,350,500, ,200, ,300, ,400,300,,250,250,,,150,,350,,200,,,,500,400,125,300,225,,1000,,,,150,350,,175,150,80,150,,,200,500,,300,300,,200,,,,,,,100,,,,,, ,500,350,,,
Greg Chalmers, , , , , , , , ,500, , ,500,500, ,250, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,,,,, ,,,,,,,,,,,,,,,,500,,250,,,200,,500,400,300,,500,,,400,,500,1000,600,600,,350,500,,,,,,250, , ,,,
Justin Bertsch, , , , , , , , ,1000, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thorbjorn Olesen,125,150,150,150, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,125,125, , , , ,250, , , ,200,50, , ,150, ,150, ,200,100, ,90, , , , ,,,,,,,,66,,,,,,,,,75,80,,100,,,,,175,,,,,,,,,,,,,,,,,,,,,,,,,,, ,150,150,,,
Trevor Immelman, , , ,500, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1000, , , , , , , , , , , ,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,, , , ,,,
Fred Couples, , , ,500, , , , , , , , , , , , , , , , , , , , , ,300, , , , , , , , , , , , , , , , , , , , ,500, , , , , , , ,300, , , ,,,,,,,, ,,,300,,,,,,,,,,,,,,,,,,,,,,,300,,,,,,,,,,,,,,,,,, , , ,,,
Retief Goosen, , , , , , ,750, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,200,,,150, ,,,,,,,,200,,,200,500,,,,150,,200,,,,,200,250,,,250,,,200,,200,250,,200,300,,,,,,,,200, , ,,,
Chun An Yu, , , , , , , ,300, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,750, , , , , , , , , , , , , , , , , , , ,,,,,,,, ,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,, , , ,,,
Sam Saunders, , , , , , , ,500, , , ,400, , ,200, , , , , , , , , , , , , , , , ,250, , ,150,300,400,350,500,300, , , ,250,275,200, ,200, ,300,500,250,200, ,300,350, ,250,150,250,,200,125,,100, ,,,100,,,,250,80,,,150,,125,125,150,250,,150,,150,100,,275,,150,,175,,125,150,,,125,150,,,150,250,,,,,,70, , ,,,
Robert Gamez, , , , , , , ,1000, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1000, , , , , , ,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,, , , ,,,
Rod Perry, , , , , , , ,1000, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2500, , , , , , ,1500, ,1000, , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000, ,,,
Kelly Kraft, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,500,200, , ,250,300,400,300, ,250,100, , ,250,225,125, ,110, ,300,500, ,150, ,400,300,400,300,,250,,125,200,200,, ,,250,125,,,500,400,,,,125,1000,66,125,150,250,,250,400,300,100,300,200,,100,,80,,,175,,300,400,200,400,250,,200,,,,400,400, ,350, ,,,
Alex Cejka, , , , , , , , , , , ,400, , , , , ,400, ,150, , , ,400, , ,300,250, , , ,400, , ,250,300,350,500, ,250, , , , , ,250, ,300, ,500,500, ,250, ,750,500,500,350,300,,,200,175,80,66, ,,,,,,,300,80,,,150,,,100,150,250,,,500,400,175,,300,200,,,300,,300,250,,250,,300,400,300,150,,,,,,,200, , ,,,
Shugo Imahira,400, , , , , , , , ,250, , , , , ,80, , , , , ,80, , , , , , , , , , ,400,500, , , , ,500, , , ,500, , , ,500, , , , , , ,250, , , , ,,175,,,,,, ,,,,,,,,,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,, , , ,,,
Zander Lombard, , , , , , , , , ,500, , , , , , , , , , ,300, , , , , , , , , , , , ,500, , , , , , , , , , , , , , , , , , , , , , , , ,,,,,,,, ,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , , ,,,
Scott Hend, , , , , , , , , ,500, , , , , , , , , , ,500, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,250,300,,,
Tae Hee Lee, , , , , , , , , ,500, , , , , , , , , , , , ,750, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,500, , , ,,,,,,,, ,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , , ,,,
Anders Albertson, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,500, , ,200,350,500,750, ,500, , , ,400,500, , ,300, , , ,300,200, ,250,200,200,150,100,,,80,80,100,66, ,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , , ,,,
Braden Thornberry, , , , , , , , , , , , , , , , , , , , , , , , , , ,250, , , , , , , , , , , , , , , , , , , , , , , , ,300, , , , , ,150,,,,,,,, ,,,,,,,,,,,,,,,,,350,100,,,,,,,,,,,,,,,,,,,,,,,,,, , , ,,,
Hunter Mahan, , , , , , , , , , , ,500, ,1000,500, , , , , , , , ,300, , , , , , , ,500, , ,350,300,300,250, , , , , , , , , ,275, ,350, ,400,250, ,200,200,250,250,150,,,150,150,150,45, ,,,40,,,,,100,,,125,,200,125,200,200,,250,,,140,,,150,,,200,,350,,,,,200,250,200,200,,,,,,,300, , ,,,
D.A. Points, , , , , , , , , , , ,1000, , , , , ,750,750, , , , ,400, , , ,500, , , , , , , , , , , , , , , , , ,300, ,350, ,500, ,500,400, ,500,750, ,500,350,,,250,350,,, ,,,,,,,,600,,,500,,750,,500,500,,500,,,,500,500,,1000,,500,,1000,750,,,500,500,750,,500,600,250,,,,400,150,400, ,,,
Curtis Luck, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,400, , ,200,275,300,300, ,200, , , ,200,175, , ,150, , , , ,150, , ,350, , ,300,,,200,200,,66, ,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,175,,,,,,,,,,,,,,, , , ,,,
Morgan Hoffmann, , , , , , , , , , , , , , , , , , , , , , , , ,500,500,300,500, , , , , , , ,300,400,300, , , , , ,500, ,250, ,300, ,400, , ,250, ,500,350,500,350,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300,500,,400,300,,250,,,,300,250,100, , ,,,
Joey Garber, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,300, , ,100,200,300,350, ,500, , , ,500,500, , , , , , , ,300, , ,750, , ,500,,,500,,,500, ,,,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , , ,,,
Cody Gribble, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,400, , ,300,275,225,400,750,300, , , ,300,500,300, ,300, ,500, , ,300, ,400,600,500,350,300,,,400,500,500,150, ,,,300,,,,,250,,,,,300,150,150,,,200,,250,150,750,,500,500,,500,,600,,,200,500,300,300,350,,225,,,,500,750,300,500, ,,,
Seth Reeves, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,500, , ,350,300,500,500, ,300, , , ,500,500, , ,275, ,500, , ,300, ,750,500, ,500,300,350,,125,200,150,200, ,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , , ,,,
Stephan Jaeger, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,250, , ,125,110,125,200, ,250, , , ,300,300, , ,275, ,350, , ,400, ,500, , ,400,250,350,,125,200,100,125, ,,,100,,,,,150,,,200,,140,100,200,,,250,,,,,500,300,,,350,,,500,,300,300,350,,400,250,250,,,,,, , , ,,,
Austen Truslow, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,400, , , , , , , , , , , , , , , , , ,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Freddie Jacobson, , , , , , , , , , , , , , , , , ,500, , , , , , , , ,500,500, , , , , , ,500,300,300,400, , , , , ,500,500, , ,275, ,400, , ,500, ,400,600,500, ,,,,400,500,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , , ,,,
Andrew Filbert, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2500, , , , , , , , , ,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ricky Barnes, , , , , , , , , , , ,400, , ,275, , , , ,150, , , , , ,500,300, , , , , , , ,500, , , , ,250, , , ,500, , , , , , , , , , , ,500, , ,,,,250,,,150, ,,,250,,,,,150,,,200,,250,250,,,,300,,,250,,,250,,,,,,,,,,300,,,200,,,,,,,100, , ,,,
Kristoffer Ventura, , , , , , , , , , , ,500, ,500,500,200, ,250,250,50, , , ,100,300,250, ,200, , , , , , , , , , , , , , , , , , , ,400, , , , , , , , , , ,,,,,,500,, ,,,,,,,,,,,,,,,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , , ,,,
George McNeill, , , , , , , , , , , ,500, , , , , ,300, ,100, , , ,125, ,200,300,300, , , , , , ,500, , , , , , , , ,500, , , , , , , , , , , , , , ,,,,,,,, ,,,,,,,,400,,,,,350,,,,,250,,,175,,,,,,,,,,,,,500,,,,,,,,,, , , ,,,
John Merrick, , , , , , , , , , , ,750, , , , , ,500, ,300, , , , , , ,500, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,,,,250, ,,,,,,,,250,,,,,500,,,,,,,,275,,,,,,,,,,,,500,,,,,,,,,,, , , ,,,
Kevin Stadler, , , , , , , , , , , ,1000,500,1000,1000, , , ,1000,500, , , ,1000,500,750,400, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,,500,300,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , , ,,,
David Duval, , , , , , , , , , , ,1000, , , , , , , , , , , , , , , , , , , , , ,1000, , , , , , , , , , , , , , , , , , , , , ,2500, , ,,,,,,,, ,,,,,,,,,,,,1000,,,,,,,,,500,,,,,,,,,,,,,1000,,,,,,,,,, , , ,,,
Marty Jertson, , , , , , , , , , , , ,1000, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2500, , , , , , , , , , , , , , , ,,,,,,,, ,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , , ,,,
Chan Kim, , , , , , , , , , , , , , , , , , , , , ,150, , , , , , , , , , , ,500, , , , ,750, , , , , , , , , , , , , , , , , , , ,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600,,,,,,,,,,,,, , , ,,,
Rikuya Hoshino, , , , , , , , , , , , , , , ,300, , , , , ,200, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,300,,,,,, ,,,,,,,,,,,,,,,,,500,,,,,,,,,,,,,,,,,,,,,,,,,,, , , ,,,
JC Ritchie, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,,,,,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , , ,,,
Calum Hill, , , , , , , , , , , , , , , , , , ,150, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,,,,, ,,,,,,,,,,,,,,,,,1500,,,,,,,,,,,,,,,,,,,,,,,,,,, , , ,,,
